time1;angular1;time2;angular2;time3;angular3;time4;angular4;time5;angular5;time6;angular6;time7;angular7;time8;angular8;time9;angular9;time10;angular10;time11;angular11;time12;angular12;time13;angular13;time14;angular14;time15;angular15;time16;angular16
;;;;74.600000;0.540888;;;;;;;;;;;;;74.600000;0.584830;;;;;;;;;;;;
;;;;74.700000;0.536227;;;;;;;;;;;;;74.700000;0.620916;;;;;;;;;;;;
;;;;74.800000;0.547546;;;;;;;;;;;;;74.800000;0.617321;;;;;;;;;;;;
;;;;74.900000;0.521447;;;;;;;;;;;;;74.900000;0.563791;;;;;;;;;;;;
;;;;75.000000;0.550342;;;;;;;;;;;;;75.000000;0.561394;;;;;;;;;;;;
;;;;75.100000;0.526507;;;;;;;;;;;;;75.100000;0.566588;;;;;;;;;;;;
;;;;75.200000;0.557932;;;;;;;;;;;;;75.200000;0.508664;;;;;;;;;;;;
;;;;75.300000;0.541154;;;;;;;;;;;;;75.300000;0.500674;;;;;;;;;;;;
;;;;75.400000;0.562859;;;;;;;;;;;;;75.400000;0.442617;;;;;;;;;;;;
;;;;75.500000;0.567919;;;;;;;;;;;;;75.500000;0.406398;;;;;;;;;;;;
;;;;75.600000;0.537959;;;;;;;;;;;;;75.600000;0.309992;;;;;;;;;;;;
;;;;75.700000;0.569916;;;;;;;;;;;;;75.700000;0.266183;;;;;;;;;;;;
;;;;75.800000;0.536361;;;;;;;;;;;;;75.800000;0.230363;;;;;;;;;;;;
;;;;75.900000;0.490421;;;;;;;;;;;;;75.900000;0.177100;;;;;;;;;;;;
;;;;76.000000;0.558998;;;;;;;;;;;;;76.000000;0.118378;;;;;;;;;;;;
;;;;76.100000;0.537026;;;;;;;;;;;;;76.100000;0.111320;;;;;;;;;;;;
;;;;76.200000;0.519583;;;;;;;;;;;;;76.200000;0.047671;;;;;;;;;;;;
;;;;76.300000;0.526773;;;;;;;;;;;;;76.300000;0.000133;;;;;;;;;;;;
;;;;76.400000;0.546747;;;;;;;;;;;;;76.400000;-0.059788;;;;;;;;;;;;
;;;;76.500000;0.532233;;;;;;;;;;;;;76.500000;-0.089615;;;;;;;;;;;;
;;;;76.600000;0.537692;;;;;;;;;;;;;76.600000;-0.154330;;;;;;;;;;;;
;;;;76.700000;0.555136;;;;;;;;;;;;;76.700000;-0.206928;;;;;;;;;;;;
;;;;76.800000;0.520382;;;;;;;;;;;;;76.800000;-0.290684;;;;;;;;;;;;
;;;;76.900000;0.531434;;;;;;;;;;;;;76.900000;-0.341284;;;;;;;;;;;;
;;;;77.000000;0.542752;;;;;;;;;;;;;77.000000;-0.406132;;;;;;;;;;;;
;;;;77.100000;0.543019;;;;;;;;;;;;;77.100000;-0.503071;;;;;;;;;;;;
;;;;77.200000;0.533431;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77.300000;0.575509;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77.400000;0.522512;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77.500000;0.521713;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77.600000;0.549810;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77.700000;0.513058;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77.800000;0.547679;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77.900000;0.512392;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.000000;0.523977;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.100000;0.528771;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.200000;0.516387;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.300000;0.568452;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.400000;0.526773;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.500000;0.538491;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.600000;0.575909;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.700000;0.518384;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.800000;0.531301;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;78.900000;0.545282;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.000000;0.557000;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.100000;0.524510;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.200000;0.502272;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.300000;0.535162;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.400000;0.558598;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.500000;0.553671;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.600000;0.534097;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.700000;0.539024;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.800000;0.519316;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79.900000;0.523045;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.000000;0.515189;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.100000;0.528904;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.200000;0.550342;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.300000;0.533165;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.400000;0.522379;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.500000;0.549543;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.600000;0.548611;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.700000;0.537160;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.800000;0.537026;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;80.900000;0.513591;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.000000;0.544883;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.100000;0.557533;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.200000;0.570316;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.300000;0.510794;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.400000;0.500142;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.500000;0.537692;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.600000;0.526107;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.700000;0.577773;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.800000;0.531434;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;81.900000;0.569251;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.000000;0.549144;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.100000;0.515055;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.200000;0.568319;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.300000;0.576708;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.400000;0.522379;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.500000;0.531966;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.600000;0.508930;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.700000;0.525708;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.800000;0.544750;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;82.900000;0.507599;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.000000;0.540355;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.100000;0.538358;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.200000;0.544350;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.300000;0.502006;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.400000;0.527972;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.500000;0.532765;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.600000;0.573645;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.700000;0.545016;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.800000;0.528771;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83.900000;0.533298;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.000000;0.557799;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.100000;0.521047;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.200000;0.499742;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.300000;0.546747;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.400000;0.553272;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.500000;0.539024;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.600000;0.551008;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.700000;0.553671;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.800000;0.560329;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;84.900000;0.518917;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.000000;0.538491;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.100000;0.549543;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.200000;0.540222;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.300000;0.538891;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.400000;0.557400;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.500000;0.563791;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.600000;0.590156;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.700000;0.576974;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.800000;0.541953;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;85.900000;0.569251;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.000000;0.580170;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.100000;0.538092;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.200000;0.547546;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.300000;0.497079;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.400000;0.529836;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.500000;0.545016;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.600000;0.561794;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.700000;0.537559;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.800000;0.575509;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;86.900000;0.550076;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.000000;0.553671;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.100000;0.574843;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.200000;0.562992;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.300000;0.544883;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.400000;0.525841;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.500000;0.541021;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.600000;0.525042;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.700000;0.535162;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.800000;0.530768;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;87.900000;0.552739;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.000000;0.570849;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.100000;0.558199;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.200000;0.561661;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.300000;0.567386;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.400000;0.523577;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.500000;0.518651;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.600000;0.529436;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.700000;0.559131;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.800000;0.553671;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;88.900000;0.529570;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;89.000000;0.528238;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;89.100000;0.498544;;;;;;;;;;;;;;;;;;;;;;;;;;
